id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro,tasa_reciclaje
RES-001211,2018-09-03,2018,9,Plástico,"Film, espumas y plásticos varios",8.99,0.0,8.99,EcoRetiro SA,0.0
RES-001212,2018-09-03,2018,9,E-waste,Componentes y productos defectuosos,5.26,1.01,4.24,Municipal,19.20152091254753
RES-001213,2018-09-03,2018,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.85,0.31,1.55,Municipal,16.756756756756754
RES-001214,2018-09-03,2018,9,Residuo general,Residuos de oficina y comedor,8.71,0.0,8.71,EcoRetiro SA,0.0
RES-001215,2018-09-03,2018,9,Papel y cartón of.,Papel de impresión y documentos,3.61,0.6,3.01,EcoRetiro SA,16.62049861495845
RES-001216,2018-09-10,2018,9,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.6,18.11,Municipal,20.25539409951563
RES-001217,2018-09-10,2018,9,Plástico,"Film, espumas y plásticos varios",10.15,0.0,10.15,EcoRetiro SA,0.0
RES-001218,2018-09-10,2018,9,E-waste,Componentes y productos defectuosos,6.82,1.31,5.51,EcoRetiro SA,19.208211143695014
RES-001219,2018-09-10,2018,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.15,0.37,1.77,EcoRetiro SA,17.209302325581397
RES-001220,2018-09-10,2018,9,Residuo general,Residuos de oficina y comedor,6.4,0.0,6.4,VerdeLogística,0.0
RES-001221,2018-09-10,2018,9,Papel y cartón of.,Papel de impresión y documentos,2.46,0.44,2.02,Municipal,17.88617886178862
RES-001222,2018-09-17,2018,9,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.64,24.13,Municipal,16.127911018421965
RES-001223,2018-09-17,2018,9,Plástico,"Film, espumas y plásticos varios",9.32,0.0,9.32,Municipal,0.0
RES-001224,2018-09-17,2018,9,E-waste,Componentes y productos defectuosos,4.13,0.85,3.28,Municipal,20.581113801452787
RES-001225,2018-09-17,2018,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.76,0.39,1.37,EcoRetiro SA,22.15909090909091
RES-001226,2018-09-17,2018,9,Residuo general,Residuos de oficina y comedor,8.02,0.0,8.02,Municipal,0.0
RES-001227,2018-09-17,2018,9,Papel y cartón of.,Papel de impresión y documentos,3.69,0.55,3.14,Municipal,14.905149051490515
RES-001228,2018-09-24,2018,9,Embalaje cartón,Cajas y embalajes de productos,14.92,2.58,12.34,Municipal,17.292225201072387
RES-001229,2018-09-24,2018,9,Plástico,"Film, espumas y plásticos varios",9.56,0.0,9.56,Municipal,0.0
RES-001230,2018-09-24,2018,9,E-waste,Componentes y productos defectuosos,6.02,1.25,4.77,EcoRetiro SA,20.764119601328908
RES-001231,2018-09-24,2018,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.91,0.33,1.58,VerdeLogística,17.277486910994767
RES-001232,2018-09-24,2018,9,Residuo general,Residuos de oficina y comedor,7.24,0.0,7.24,EcoRetiro SA,0.0
RES-001233,2018-09-24,2018,9,Papel y cartón of.,Papel de impresión y documentos,3.16,0.5,2.67,EcoRetiro SA,15.822784810126581
RES-001234,2018-10-01,2018,10,Embalaje cartón,Cajas y embalajes de productos,17.35,3.22,14.13,Municipal,18.55907780979827
RES-001235,2018-10-01,2018,10,Plástico,"Film, espumas y plásticos varios",7.57,0.0,7.57,VerdeLogística,0.0
RES-001236,2018-10-01,2018,10,E-waste,Componentes y productos defectuosos,6.44,0.9,5.54,Municipal,13.975155279503104
RES-001237,2018-10-01,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.76,0.27,1.49,VerdeLogística,15.340909090909092
RES-001238,2018-10-01,2018,10,Residuo general,Residuos de oficina y comedor,6.74,0.0,6.74,EcoRetiro SA,0.0
RES-001239,2018-10-01,2018,10,Papel y cartón of.,Papel de impresión y documentos,2.6,0.52,2.08,EcoRetiro SA,20.0
RES-001240,2018-10-08,2018,10,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.33,28.43,Municipal,15.787914691943127
RES-001241,2018-10-08,2018,10,Plástico,"Film, espumas y plásticos varios",8.51,0.0,8.51,VerdeLogística,0.0
RES-001242,2018-10-08,2018,10,E-waste,Componentes y productos defectuosos,5.38,0.87,4.51,VerdeLogística,16.171003717472118
RES-001243,2018-10-08,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,0.34,1.83,Municipal,15.66820276497696
RES-001244,2018-10-08,2018,10,Residuo general,Residuos de oficina y comedor,8.19,0.0,8.19,VerdeLogística,0.0
RES-001245,2018-10-08,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.04,0.59,2.45,VerdeLogística,19.407894736842106
RES-001246,2018-10-15,2018,10,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.58,19.13,Municipal,19.31674398987769
RES-001247,2018-10-15,2018,10,Plástico,"Film, espumas y plásticos varios",10.26,0.0,10.26,VerdeLogística,0.0
RES-001248,2018-10-15,2018,10,E-waste,Componentes y productos defectuosos,5.35,1.02,4.33,EcoRetiro SA,19.065420560747665
RES-001249,2018-10-15,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.43,0.36,2.07,Municipal,14.814814814814813
RES-001250,2018-10-15,2018,10,Residuo general,Residuos de oficina y comedor,5.22,0.0,5.22,Municipal,0.0
RES-001251,2018-10-15,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.58,0.7,2.88,Municipal,19.553072625698324
RES-001252,2018-10-22,2018,10,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.14,23.71,Municipal,17.822468793342576
RES-001253,2018-10-22,2018,10,Plástico,"Film, espumas y plásticos varios",12.0,0.0,12.0,Municipal,0.0
RES-001254,2018-10-22,2018,10,E-waste,Componentes y productos defectuosos,7.89,1.58,6.3,EcoRetiro SA,20.025348542458808
RES-001255,2018-10-22,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,0.42,1.75,Municipal,19.35483870967742
RES-001256,2018-10-22,2018,10,Residuo general,Residuos de oficina y comedor,7.69,0.0,7.69,EcoRetiro SA,0.0
RES-001257,2018-10-22,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.14,0.59,2.55,Municipal,18.78980891719745
RES-001258,2018-10-29,2018,10,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.3,26.55,EcoRetiro SA,16.64050235478807
RES-001259,2018-10-29,2018,10,Plástico,"Film, espumas y plásticos varios",9.18,0.0,9.18,VerdeLogística,0.0
RES-001260,2018-10-29,2018,10,E-waste,Componentes y productos defectuosos,5.5,1.05,4.45,VerdeLogística,19.090909090909093
RES-001261,2018-10-29,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.07,0.33,1.75,VerdeLogística,15.942028985507248
RES-001262,2018-10-29,2018,10,Residuo general,Residuos de oficina y comedor,7.58,0.0,7.58,Municipal,0.0
RES-001263,2018-10-29,2018,10,Papel y cartón of.,Papel de impresión y documentos,2.95,0.53,2.42,Municipal,17.966101694915253
RES-001264,2018-11-05,2018,11,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.39,21.35,VerdeLogística,20.157068062827225
RES-001265,2018-11-05,2018,11,Plástico,"Film, espumas y plásticos varios",8.3,0.0,8.3,EcoRetiro SA,0.0
RES-001266,2018-11-05,2018,11,E-waste,Componentes y productos defectuosos,7.09,1.09,6.01,EcoRetiro SA,15.373765867418902
RES-001267,2018-11-05,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.79,0.31,1.47,VerdeLogística,17.31843575418994
RES-001268,2018-11-05,2018,11,Residuo general,Residuos de oficina y comedor,8.29,0.0,8.29,Municipal,0.0
RES-001269,2018-11-05,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.22,0.49,1.73,EcoRetiro SA,22.072072072072068
RES-001270,2018-11-12,2018,11,Embalaje cartón,Cajas y embalajes de productos,17.35,3.61,13.74,Municipal,20.806916426512966
RES-001271,2018-11-12,2018,11,Plástico,"Film, espumas y plásticos varios",8.91,0.0,8.91,Municipal,0.0
RES-001272,2018-11-12,2018,11,E-waste,Componentes y productos defectuosos,5.58,0.78,4.8,EcoRetiro SA,13.978494623655916
RES-001273,2018-11-12,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,0.39,1.83,EcoRetiro SA,17.567567567567565
RES-001274,2018-11-12,2018,11,Residuo general,Residuos de oficina y comedor,8.82,0.0,8.82,EcoRetiro SA,0.0
RES-001275,2018-11-12,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.37,0.49,1.89,VerdeLogística,20.675105485232066
RES-001276,2018-11-19,2018,11,Embalaje cartón,Cajas y embalajes de productos,17.64,3.25,14.38,EcoRetiro SA,18.424036281179138
RES-001277,2018-11-19,2018,11,Plástico,"Film, espumas y plásticos varios",7.42,0.0,7.42,Municipal,0.0
RES-001278,2018-11-19,2018,11,E-waste,Componentes y productos defectuosos,7.12,1.4,5.71,Municipal,19.662921348314605
RES-001279,2018-11-19,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.48,0.43,2.04,Municipal,17.338709677419352
RES-001280,2018-11-19,2018,11,Residuo general,Residuos de oficina y comedor,7.15,0.0,7.15,VerdeLogística,0.0
RES-001281,2018-11-19,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.98,0.53,2.45,Municipal,17.785234899328863
RES-001282,2018-11-26,2018,11,Embalaje cartón,Cajas y embalajes de productos,22.1475,3.94,18.41,VerdeLogística,17.62863534675615
RES-001283,2018-11-26,2018,11,Plástico,"Film, espumas y plásticos varios",11.17,0.0,11.17,Municipal,0.0
RES-001284,2018-11-26,2018,11,E-waste,Componentes y productos defectuosos,6.3,1.0,5.3,Municipal,15.873015873015872
RES-001285,2018-11-26,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.21,0.34,1.87,Municipal,15.384615384615385
RES-001286,2018-11-26,2018,11,Residuo general,Residuos de oficina y comedor,9.18,0.0,9.18,Municipal,0.0
RES-001287,2018-11-26,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.57,0.5,2.07,VerdeLogística,19.45525291828794
RES-001288,2018-12-03,2018,12,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.54,21.48,EcoRetiro SA,17.448116833205226
RES-001289,2018-12-03,2018,12,Plástico,"Film, espumas y plásticos varios",8.95,0.0,8.95,Municipal,0.0
RES-001290,2018-12-03,2018,12,E-waste,Componentes y productos defectuosos,5.31,1.0,4.31,EcoRetiro SA,18.832391713747647
RES-001291,2018-12-03,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.25,0.5,1.76,VerdeLogística,22.22222222222222
RES-001292,2018-12-03,2018,12,Residuo general,Residuos de oficina y comedor,9.46,0.0,9.46,VerdeLogística,0.0
RES-001293,2018-12-03,2018,12,Papel y cartón of.,Papel de impresión y documentos,3.26,0.6,2.66,Municipal,18.404907975460123
RES-001294,2018-12-10,2018,12,Embalaje cartón,Cajas y embalajes de productos,21.83,4.19,17.65,EcoRetiro SA,19.193770041227673
RES-001295,2018-12-10,2018,12,Plástico,"Film, espumas y plásticos varios",11.46,0.0,11.46,Municipal,0.0
RES-001296,2018-12-10,2018,12,E-waste,Componentes y productos defectuosos,6.45,1.19,5.26,EcoRetiro SA,18.449612403100772
RES-001297,2018-12-10,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.82,0.33,1.49,Municipal,18.13186813186813
RES-001298,2018-12-10,2018,12,Residuo general,Residuos de oficina y comedor,8.32,0.0,8.32,VerdeLogística,0.0
RES-001299,2018-12-10,2018,12,Papel y cartón of.,Papel de impresión y documentos,3.53,0.65,2.88,VerdeLogística,18.413597733711047
RES-001300,2018-12-17,2018,12,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.41,21.75,VerdeLogística,19.92633517495396
RES-001301,2018-12-17,2018,12,Plástico,"Film, espumas y plásticos varios",9.09,0.0,9.09,VerdeLogística,0.0
RES-001302,2018-12-17,2018,12,E-waste,Componentes y productos defectuosos,5.02,1.06,3.97,EcoRetiro SA,21.11553784860558
RES-001303,2018-12-17,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.21,0.42,1.79,Municipal,19.004524886877828
RES-001304,2018-12-17,2018,12,Residuo general,Residuos de oficina y comedor,6.89,0.0,6.89,EcoRetiro SA,0.0
RES-001305,2018-12-17,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.08,0.39,1.68,EcoRetiro SA,18.75
RES-001306,2018-12-24,2018,12,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.9,20.58,Municipal,19.230769230769234
RES-001307,2018-12-24,2018,12,Plástico,"Film, espumas y plásticos varios",9.5,0.0,9.5,VerdeLogística,0.0
RES-001308,2018-12-24,2018,12,E-waste,Componentes y productos defectuosos,5.04,0.93,4.11,EcoRetiro SA,18.452380952380953
RES-001309,2018-12-24,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.38,0.45,1.93,VerdeLogística,18.907563025210088
RES-001310,2018-12-24,2018,12,Residuo general,Residuos de oficina y comedor,5.99,0.0,5.99,EcoRetiro SA,0.0
RES-001311,2018-12-24,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.92,0.49,2.43,VerdeLogística,16.78082191780822
RES-001312,2018-12-31,2018,12,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.18,24.25,Municipal,17.601087325857968
RES-001313,2018-12-31,2018,12,Plástico,"Film, espumas y plásticos varios",11.63,0.0,11.63,Municipal,0.0
RES-001314,2018-12-31,2018,12,E-waste,Componentes y productos defectuosos,5.68,0.98,4.7,VerdeLogística,17.253521126760564
RES-001315,2018-12-31,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.3,1.41,Municipal,17.543859649122805
RES-001316,2018-12-31,2018,12,Residuo general,Residuos de oficina y comedor,7.51,0.0,7.51,EcoRetiro SA,0.0
RES-001317,2018-12-31,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.5,0.48,2.02,EcoRetiro SA,19.2
RES-001318,2019-01-07,2019,1,Embalaje cartón,Cajas y embalajes de productos,21.56,3.31,18.24,VerdeLogística,15.352504638218925
RES-001319,2019-01-07,2019,1,Plástico,"Film, espumas y plásticos varios",7.92,0.0,7.92,VerdeLogística,0.0
RES-001320,2019-01-07,2019,1,E-waste,Componentes y productos defectuosos,5.31,1.01,4.3,Municipal,19.020715630885125
RES-001321,2019-01-07,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,0.46,2.14,Municipal,17.760617760617762
RES-001322,2019-01-07,2019,1,Residuo general,Residuos de oficina y comedor,8.19,0.0,8.19,VerdeLogística,0.0
RES-001323,2019-01-07,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.09,0.44,2.65,Municipal,14.239482200647249
RES-001324,2019-01-14,2019,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.69,21.41,EcoRetiro SA,17.96934865900383
RES-001325,2019-01-14,2019,1,Plástico,"Film, espumas y plásticos varios",7.54,0.0,7.54,VerdeLogística,0.0
RES-001326,2019-01-14,2019,1,E-waste,Componentes y productos defectuosos,7.17,1.37,5.8,EcoRetiro SA,19.107391910739192
RES-001327,2019-01-14,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.56,0.3,1.26,Municipal,19.23076923076923
RES-001328,2019-01-14,2019,1,Residuo general,Residuos de oficina y comedor,11.34,0.0,11.34,EcoRetiro SA,0.0
RES-001329,2019-01-14,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.12,0.6,2.52,EcoRetiro SA,19.23076923076923
RES-001330,2019-01-21,2019,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,3.88,18.71,Municipal,17.168141592920353
RES-001331,2019-01-21,2019,1,Plástico,"Film, espumas y plásticos varios",12.2,0.0,12.2,EcoRetiro SA,0.0
RES-001332,2019-01-21,2019,1,E-waste,Componentes y productos defectuosos,6.27,1.25,5.02,EcoRetiro SA,19.936204146730464
RES-001333,2019-01-21,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.01,0.38,1.63,EcoRetiro SA,18.905472636815922
RES-001334,2019-01-21,2019,1,Residuo general,Residuos de oficina y comedor,7.71,0.0,7.71,VerdeLogística,0.0
RES-001335,2019-01-21,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.41,0.61,2.8,Municipal,17.88856304985337
RES-001336,2019-01-28,2019,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.5,25.79,Municipal,17.57750079897731
RES-001337,2019-01-28,2019,1,Plástico,"Film, espumas y plásticos varios",10.51,0.0,10.51,Municipal,0.0
RES-001338,2019-01-28,2019,1,E-waste,Componentes y productos defectuosos,4.18,0.84,3.33,VerdeLogística,20.095693779904305
RES-001339,2019-01-28,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.29,1.43,Municipal,16.95906432748538
RES-001340,2019-01-28,2019,1,Residuo general,Residuos de oficina y comedor,6.35,0.0,6.35,EcoRetiro SA,0.0
RES-001341,2019-01-28,2019,1,Papel y cartón of.,Papel de impresión y documentos,2.45,0.48,1.97,EcoRetiro SA,19.591836734693878
RES-001342,2019-02-04,2019,2,Embalaje cartón,Cajas y embalajes de productos,21.77,3.35,18.42,VerdeLogística,15.388148828663297
RES-001343,2019-02-04,2019,2,Plástico,"Film, espumas y plásticos varios",7.63,0.0,7.63,Municipal,0.0
RES-001344,2019-02-04,2019,2,E-waste,Componentes y productos defectuosos,6.67,1.16,5.51,VerdeLogística,17.391304347826086
RES-001345,2019-02-04,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.06,0.41,1.66,VerdeLogística,19.902912621359224
RES-001346,2019-02-04,2019,2,Residuo general,Residuos de oficina y comedor,8.49,0.0,8.49,VerdeLogística,0.0
RES-001347,2019-02-04,2019,2,Papel y cartón of.,Papel de impresión y documentos,3.21,0.65,2.56,Municipal,20.249221183800625
RES-001348,2019-02-11,2019,2,Embalaje cartón,Cajas y embalajes de productos,19.93,3.48,16.46,VerdeLogística,17.46111389864526
RES-001349,2019-02-11,2019,2,Plástico,"Film, espumas y plásticos varios",11.22,0.0,11.22,VerdeLogística,0.0
RES-001350,2019-02-11,2019,2,E-waste,Componentes y productos defectuosos,7.3,1.57,5.73,VerdeLogística,21.506849315068493
RES-001351,2019-02-11,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.31,1.4,Municipal,18.128654970760234
RES-001352,2019-02-11,2019,2,Residuo general,Residuos de oficina y comedor,8.38,0.0,8.38,VerdeLogística,0.0
RES-001353,2019-02-11,2019,2,Papel y cartón of.,Papel de impresión y documentos,3.04,0.59,2.46,VerdeLogística,19.407894736842106
RES-001354,2019-02-18,2019,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.42,27.65,EcoRetiro SA,16.389476867251286
RES-001355,2019-02-18,2019,2,Plástico,"Film, espumas y plásticos varios",8.02,0.0,8.02,Municipal,0.0
RES-001356,2019-02-18,2019,2,E-waste,Componentes y productos defectuosos,6.27,1.08,5.19,EcoRetiro SA,17.22488038277512
RES-001357,2019-02-18,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.29,0.42,1.87,Municipal,18.34061135371179
RES-001358,2019-02-18,2019,2,Residuo general,Residuos de oficina y comedor,7.58,0.0,7.58,VerdeLogística,0.0
RES-001359,2019-02-18,2019,2,Papel y cartón of.,Papel de impresión y documentos,2.8,0.51,2.29,Municipal,18.214285714285715
RES-001360,2019-02-25,2019,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.65,18.6,VerdeLogística,20.0
RES-001361,2019-02-25,2019,2,Plástico,"Film, espumas y plásticos varios",10.03,0.0,10.03,VerdeLogística,0.0
RES-001362,2019-02-25,2019,2,E-waste,Componentes y productos defectuosos,4.63,0.95,3.68,EcoRetiro SA,20.518358531317492
RES-001363,2019-02-25,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.04,0.44,1.59,VerdeLogística,21.568627450980394
RES-001364,2019-02-25,2019,2,Residuo general,Residuos de oficina y comedor,7.48,0.0,7.48,EcoRetiro SA,0.0
RES-001365,2019-02-25,2019,2,Papel y cartón of.,Papel de impresión y documentos,2.75,0.48,2.27,Municipal,17.454545454545453
RES-001366,2019-03-04,2019,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.27,20.06,VerdeLogística,17.55034936292643
RES-001367,2019-03-04,2019,3,Plástico,"Film, espumas y plásticos varios",8.94,0.0,8.94,EcoRetiro SA,0.0
RES-001368,2019-03-04,2019,3,E-waste,Componentes y productos defectuosos,5.33,1.12,4.21,EcoRetiro SA,21.013133208255162
RES-001369,2019-03-04,2019,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.0,0.44,1.56,VerdeLogística,22.0
RES-001370,2019-03-04,2019,3,Residuo general,Residuos de oficina y comedor,9.02,0.0,9.02,Municipal,0.0
RES-001371,2019-03-04,2019,3,Papel y cartón of.,Papel de impresión y documentos,3.09,0.59,2.5,VerdeLogística,19.093851132686083
RES-001372,2019-03-11,2019,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.53,18.21,Municipal,19.920844327176784
