id_ticket,fecha,hora,anio,mes,id_producto,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,subtotal_ars,medio_pago,vendedor,canal
TK-10133,2018-01-23,20:03,2018,1,P001,Smartphone Gama Media,Smartphones,2,44364.1,0.05,84291.79,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10133,2018-01-23,20:03,2018,1,P010,Teclado Mecánico,Periféricos,1,12083.54,0.1,10875.18,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10134,2018-01-23,12:40,2018,1,P001,Smartphone Gama Media,Smartphones,1,43045.09,0.05,40892.83,Débito,V01-López,Local físico
TK-10134,2018-01-23,12:40,2018,1,P014,Cámara IP Seguridad,Seguridad,1,21071.07,0.0,21071.07,Débito,V01-López,Local físico
TK-10135,2018-01-23,19:41,2018,1,P011,"Monitor 24""",Periféricos,1,53904.02,0.0,53904.02,Crédito 6 cuotas,V01-López,Local físico
TK-10136,2018-01-23,13:20,2018,1,P001,Smartphone Gama Media,Smartphones,1,46836.15,0.15,39810.73,Débito,V04-Rodríguez,Local físico
TK-10137,2018-01-23,17:32,2018,1,P010,Teclado Mecánico,Periféricos,1,11266.65,0.0,11266.65,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10138,2018-01-23,13:47,2018,1,P013,Router WiFi 6,Redes,1,15706.51,0.05,14921.19,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10139,2018-01-23,12:55,2018,1,P001,Smartphone Gama Media,Smartphones,1,44591.86,0.0,44591.86,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10140,2018-01-24,10:50,2018,1,P006,"Smart TV 43""",TV/Audio,1,111064.97,0.05,105511.72,Débito,V02-García,Local físico
TK-10141,2018-01-24,13:37,2018,1,P010,Teclado Mecánico,Periféricos,1,11702.2,0.0,11702.2,Crédito 3 cuotas,V02-García,Local físico
TK-10142,2018-01-24,18:56,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8472.27,0.0,8472.27,Crédito 1 cuota,V05-Fernández,Local físico
TK-10143,2018-01-24,16:58,2018,1,P003,"Notebook 15""",Computación,1,182169.24,0.0,182169.24,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10144,2018-01-24,16:07,2018,1,P012,Disco SSD 1TB,Almacenamiento,1,18121.01,0.05,17214.96,Crédito 6 cuotas,V01-López,Local físico
TK-10145,2018-01-24,20:44,2018,1,P001,Smartphone Gama Media,Smartphones,1,45017.0,0.0,45017.0,Crédito 1 cuota,V05-Fernández,Local físico
TK-10145,2018-01-24,20:44,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8506.25,0.0,8506.25,Crédito 1 cuota,V05-Fernández,Local físico
TK-10146,2018-01-24,15:17,2018,1,P008,Auriculares Bluetooth,Accesorios,2,8626.99,0.1,15528.58,Crédito 1 cuota,V01-López,Local físico
TK-10147,2018-01-25,10:43,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8974.29,0.0,8974.29,Crédito 6 cuotas,V02-García,Local físico
TK-10148,2018-01-25,10:54,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8471.71,0.15,7200.96,Débito,V05-Fernández,Local físico
TK-10149,2018-01-25,09:50,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8748.96,0.1,7874.06,Transferencia,V02-García,Local físico
TK-10149,2018-01-25,09:50,2018,1,P003,"Notebook 15""",Computación,1,179148.29,0.0,179148.29,Transferencia,V02-García,Local físico
TK-10150,2018-01-25,12:21,2018,1,P005,"Tablet 10""",Tablets,1,52764.15,0.15,44849.53,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10151,2018-01-25,11:34,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8012.26,0.0,8012.26,Débito,V02-García,Local físico
TK-10152,2018-01-25,12:37,2018,1,P011,"Monitor 24""",Periféricos,1,55598.09,0.0,55598.09,Débito,V02-García,Local físico
TK-10153,2018-01-25,20:04,2018,1,P009,Mouse Inalámbrico,Periféricos,1,3271.23,0.0,3271.23,Crédito 6 cuotas,V03-Martínez,Local físico
TK-10154,2018-01-26,18:02,2018,1,P005,"Tablet 10""",Tablets,1,56946.08,0.0,56946.08,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10155,2018-01-26,09:03,2018,1,P014,Cámara IP Seguridad,Seguridad,1,21690.34,0.05,20605.83,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10156,2018-01-26,16:04,2018,1,P002,Smartphone Gama Alta,Smartphones,1,113832.72,0.0,113832.72,Crédito 1 cuota,V05-Fernández,Local físico
TK-10157,2018-01-26,18:35,2018,1,P014,Cámara IP Seguridad,Seguridad,1,22893.56,0.0,22893.56,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-10158,2018-01-26,15:06,2018,1,P011,"Monitor 24""",Periféricos,2,54811.01,0.0,109622.02,Débito,V04-Rodríguez,Local físico
TK-10159,2018-01-26,12:27,2018,1,P005,"Tablet 10""",Tablets,1,57042.4,0.0,57042.4,Débito,V03-Martínez,Local físico
TK-10160,2018-01-26,10:20,2018,1,P003,"Notebook 15""",Computación,1,180028.32,0.15,153024.07,Crédito 3 cuotas,V03-Martínez,Local físico
TK-10161,2018-01-26,10:05,2018,1,P010,Teclado Mecánico,Periféricos,1,12016.91,0.1,10815.22,Débito,V05-Fernández,Local físico
TK-10162,2018-01-26,17:03,2018,1,P013,Router WiFi 6,Redes,1,14797.47,0.0,14797.47,Crédito 3 cuotas,V03-Martínez,Local físico
TK-10163,2018-01-26,19:48,2018,1,P006,"Smart TV 43""",TV/Audio,1,112055.4,0.0,112055.4,Crédito 6 cuotas,V03-Martínez,Local físico
TK-10164,2018-01-27,10:36,2018,1,P009,Mouse Inalámbrico,Periféricos,1,3251.41,0.0,3251.41,Débito,V03-Martínez,Local físico
TK-10165,2018-01-27,17:23,2018,1,P008,Auriculares Bluetooth,Accesorios,1,8288.89,0.0,8288.89,Débito,V01-López,Local físico
TK-10166,2018-01-27,18:39,2018,1,P009,Mouse Inalámbrico,Periféricos,1,3170.83,0.05,3012.29,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10167,2018-01-27,09:11,2018,1,P007,"Smart TV 55""",TV/Audio,1,196437.15,0.0,196437.15,Crédito 6 cuotas,V02-García,Local físico
TK-10167,2018-01-27,09:11,2018,1,P010,Teclado Mecánico,Periféricos,1,12631.92,0.05,12000.33,Crédito 6 cuotas,V02-García,Local físico
TK-10167,2018-01-27,09:11,2018,1,P012,Disco SSD 1TB,Almacenamiento,1,17865.56,0.05,16972.28,Crédito 6 cuotas,V02-García,Local físico
TK-10168,2018-01-27,09:05,2018,1,P002,Smartphone Gama Alta,Smartphones,1,123497.66,0.0,123497.66,Débito,V04-Rodríguez,Local físico
TK-10169,2018-01-29,20:20,2018,1,P003,"Notebook 15""",Computación,1,184740.26,0.0,184740.26,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10170,2018-01-29,18:03,2018,1,P002,Smartphone Gama Alta,Smartphones,1,113768.86,0.0,113768.86,Débito,V04-Rodríguez,Local físico
TK-10171,2018-01-29,13:13,2018,1,P006,"Smart TV 43""",TV/Audio,1,114766.32,0.05,109028.0,Débito,V04-Rodríguez,Local físico
TK-10172,2018-01-29,16:33,2018,1,P013,Router WiFi 6,Redes,1,15090.06,0.0,15090.06,Efectivo,V04-Rodríguez,Local físico
TK-10173,2018-01-29,13:13,2018,1,P010,Teclado Mecánico,Periféricos,1,11218.49,0.0,11218.49,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10174,2018-01-29,15:11,2018,1,P005,"Tablet 10""",Tablets,1,56619.55,0.05,53788.58,Crédito 3 cuotas,V01-López,Local físico
TK-10175,2018-01-29,14:04,2018,1,P013,Router WiFi 6,Redes,1,15148.82,0.0,15148.82,Crédito 6 cuotas,V02-García,Local físico
TK-10176,2018-01-29,14:36,2018,1,P002,Smartphone Gama Alta,Smartphones,1,119947.01,0.0,119947.01,Crédito 1 cuota,V03-Martínez,Local físico
TK-10177,2018-01-29,14:10,2018,1,P003,"Notebook 15""",Computación,2,184300.59,0.0,368601.18,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10177,2018-01-29,14:10,2018,1,P006,"Smart TV 43""",TV/Audio,1,109979.54,0.0,109979.54,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10178,2018-01-29,18:25,2018,1,P004,Notebook Ultra,Computación,1,283386.2,0.0,283386.2,Crédito 1 cuota,V03-Martínez,Local físico
TK-10179,2018-01-30,11:04,2018,1,P001,Smartphone Gama Media,Smartphones,2,45904.06,0.0,91808.12,Débito,V03-Martínez,Local físico
TK-10180,2018-01-30,20:52,2018,1,P002,Smartphone Gama Alta,Smartphones,1,121319.75,0.0,121319.75,Débito,V04-Rodríguez,Local físico
TK-10181,2018-01-30,11:48,2018,1,P002,Smartphone Gama Alta,Smartphones,1,116616.43,0.0,116616.43,Efectivo,V04-Rodríguez,Local físico
TK-10181,2018-01-30,11:48,2018,1,P004,Notebook Ultra,Computación,1,297262.78,0.0,297262.78,Efectivo,V04-Rodríguez,Local físico
TK-10181,2018-01-30,11:48,2018,1,P012,Disco SSD 1TB,Almacenamiento,1,17827.55,0.1,16044.79,Efectivo,V04-Rodríguez,Local físico
TK-10182,2018-01-30,19:40,2018,1,P002,Smartphone Gama Alta,Smartphones,1,117064.2,0.0,117064.2,Crédito 1 cuota,V05-Fernández,Local físico
TK-10182,2018-01-30,19:40,2018,1,P001,Smartphone Gama Media,Smartphones,1,44245.32,0.0,44245.32,Crédito 1 cuota,V05-Fernández,Local físico
TK-10182,2018-01-30,19:40,2018,1,P004,Notebook Ultra,Computación,1,267953.65,0.0,267953.65,Crédito 1 cuota,V05-Fernández,Local físico
TK-10183,2018-01-30,14:32,2018,1,P005,"Tablet 10""",Tablets,1,54683.97,0.0,54683.97,Crédito 1 cuota,V01-López,Local físico
TK-10184,2018-01-31,19:55,2018,1,P001,Smartphone Gama Media,Smartphones,1,45047.61,0.0,45047.61,Débito,V05-Fernández,Local físico
TK-10185,2018-01-31,20:57,2018,1,P011,"Monitor 24""",Periféricos,1,53845.45,0.0,53845.45,Crédito 6 cuotas,V01-López,Local físico
TK-10186,2018-01-31,17:09,2018,1,P012,Disco SSD 1TB,Almacenamiento,1,18115.55,0.15,15398.22,Crédito 1 cuota,V05-Fernández,Local físico
TK-10186,2018-01-31,17:09,2018,1,P013,Router WiFi 6,Redes,1,14949.45,0.0,14949.45,Crédito 1 cuota,V05-Fernández,Local físico
TK-10187,2018-01-31,09:15,2018,1,P011,"Monitor 24""",Periféricos,1,54635.4,0.0,54635.4,Transferencia,V04-Rodríguez,Local físico
TK-10188,2018-01-31,13:24,2018,1,P010,Teclado Mecánico,Periféricos,1,11809.02,0.0,11809.02,Crédito 1 cuota,V03-Martínez,Local físico
TK-10189,2018-01-31,10:21,2018,1,P005,"Tablet 10""",Tablets,1,54049.9,0.05,51347.4,Crédito 3 cuotas,V01-López,Local físico
TK-10190,2018-01-31,18:55,2018,1,P006,"Smart TV 43""",TV/Audio,2,104999.87,0.0,209999.74,Débito,V01-López,Local físico
TK-10191,2018-01-31,19:44,2018,1,P006,"Smart TV 43""",TV/Audio,1,114510.69,0.0,114510.69,Débito,V04-Rodríguez,Local físico
TK-10191,2018-01-31,19:44,2018,1,P010,Teclado Mecánico,Periféricos,1,12207.56,0.0,12207.56,Débito,V04-Rodríguez,Local físico
TK-10192,2018-01-31,11:42,2018,1,P007,"Smart TV 55""",TV/Audio,2,186727.44,0.0,373454.88,Transferencia,V04-Rodríguez,Local físico
TK-10192,2018-01-31,11:42,2018,1,P001,Smartphone Gama Media,Smartphones,1,42831.3,0.0,42831.3,Transferencia,V04-Rodríguez,Local físico
TK-10192,2018-01-31,11:42,2018,1,P006,"Smart TV 43""",TV/Audio,1,110671.43,0.0,110671.43,Transferencia,V04-Rodríguez,Local físico
TK-10193,2018-01-31,12:21,2018,1,P003,"Notebook 15""",Computación,1,178990.71,0.0,178990.71,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10194,2018-01-31,10:32,2018,1,P004,Notebook Ultra,Computación,1,279598.56,0.0,279598.56,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10194,2018-01-31,10:32,2018,1,P003,"Notebook 15""",Computación,1,175824.59,0.0,175824.59,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10195,2018-02-01,15:09,2018,2,P009,Mouse Inalámbrico,Periféricos,1,3287.41,0.0,3287.41,Crédito 6 cuotas,V01-López,Local físico
TK-10195,2018-02-01,15:09,2018,2,P010,Teclado Mecánico,Periféricos,1,11685.37,0.0,11685.37,Crédito 6 cuotas,V01-López,Local físico
TK-10196,2018-02-01,19:46,2018,2,P007,"Smart TV 55""",TV/Audio,1,184981.71,0.0,184981.71,Crédito 1 cuota,V02-García,Local físico
TK-10197,2018-02-01,17:15,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8387.67,0.0,8387.67,Crédito 6 cuotas,V02-García,Local físico
TK-10198,2018-02-01,18:28,2018,2,P002,Smartphone Gama Alta,Smartphones,1,125695.34,0.15,106841.04,Débito,V03-Martínez,Local físico
TK-10199,2018-02-01,12:51,2018,2,P003,"Notebook 15""",Computación,1,187536.95,0.0,187536.95,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10200,2018-02-01,10:45,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8166.04,0.0,8166.04,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10201,2018-02-01,17:09,2018,2,P005,"Tablet 10""",Tablets,1,52692.36,0.1,47423.13,Débito,V05-Fernández,Local físico
TK-10201,2018-02-01,17:09,2018,2,P014,Cámara IP Seguridad,Seguridad,2,22371.56,0.0,44743.12,Débito,V05-Fernández,Local físico
TK-10202,2018-02-01,15:32,2018,2,P001,Smartphone Gama Media,Smartphones,1,44381.55,0.0,44381.55,Crédito 1 cuota,V02-García,Local físico
TK-10203,2018-02-02,10:53,2018,2,P002,Smartphone Gama Alta,Smartphones,1,117867.38,0.1,106080.64,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-10204,2018-02-02,16:44,2018,2,P002,Smartphone Gama Alta,Smartphones,1,116889.63,0.1,105200.67,Crédito 6 cuotas,V05-Fernández,Local físico
TK-10205,2018-02-02,09:16,2018,2,P012,Disco SSD 1TB,Almacenamiento,1,18146.05,0.0,18146.05,Débito,V02-García,Local físico
TK-10205,2018-02-02,09:16,2018,2,P001,Smartphone Gama Media,Smartphones,1,44932.18,0.0,44932.18,Débito,V02-García,Local físico
TK-10205,2018-02-02,09:16,2018,2,P007,"Smart TV 55""",TV/Audio,1,183673.84,0.0,183673.84,Débito,V02-García,Local físico
TK-10206,2018-02-02,19:50,2018,2,P014,Cámara IP Seguridad,Seguridad,1,21401.01,0.0,21401.01,Efectivo,V04-Rodríguez,Local físico
TK-10206,2018-02-02,19:50,2018,2,P012,Disco SSD 1TB,Almacenamiento,1,17688.54,0.0,17688.54,Efectivo,V04-Rodríguez,Local físico
TK-10207,2018-02-02,20:09,2018,2,P002,Smartphone Gama Alta,Smartphones,1,122719.41,0.0,122719.41,Efectivo,V02-García,Local físico
TK-10208,2018-02-02,19:05,2018,2,P009,Mouse Inalámbrico,Periféricos,1,3039.74,0.05,2887.75,Crédito 1 cuota,V03-Martínez,Local físico
TK-10208,2018-02-02,19:05,2018,2,P013,Router WiFi 6,Redes,1,15244.51,0.0,15244.51,Crédito 1 cuota,V03-Martínez,Local físico
TK-10208,2018-02-02,19:05,2018,2,P008,Auriculares Bluetooth,Accesorios,2,8331.03,0.0,16662.06,Crédito 1 cuota,V03-Martínez,Local físico
TK-10209,2018-02-03,15:23,2018,2,P004,Notebook Ultra,Computación,1,266328.64,0.05,253012.21,Efectivo,V02-García,Local físico
TK-10209,2018-02-03,15:23,2018,2,P006,"Smart TV 43""",TV/Audio,1,110158.68,0.05,104650.75,Efectivo,V02-García,Local físico
TK-10210,2018-02-03,20:48,2018,2,P001,Smartphone Gama Media,Smartphones,1,42942.21,0.0,42942.21,Efectivo,V02-García,Local físico
TK-10211,2018-02-03,19:29,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8703.42,0.05,8268.25,Crédito 1 cuota,V05-Fernández,Local físico
TK-10212,2018-02-03,16:02,2018,2,P002,Smartphone Gama Alta,Smartphones,1,130021.6,0.15,110518.36,Efectivo,V02-García,Local físico
TK-10213,2018-02-03,17:25,2018,2,P001,Smartphone Gama Media,Smartphones,1,42825.14,0.0,42825.14,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10214,2018-02-03,14:55,2018,2,P004,Notebook Ultra,Computación,1,274943.46,0.0,274943.46,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10215,2018-02-03,15:47,2018,2,P009,Mouse Inalámbrico,Periféricos,1,3272.98,0.05,3109.33,Transferencia,V03-Martínez,Local físico
TK-10216,2018-02-03,14:59,2018,2,P010,Teclado Mecánico,Periféricos,1,11739.6,0.0,11739.6,Débito,V04-Rodríguez,Local físico
TK-10217,2018-02-03,11:34,2018,2,P005,"Tablet 10""",Tablets,1,59015.85,0.0,59015.85,Débito,V02-García,Local físico
TK-10218,2018-02-05,20:27,2018,2,P011,"Monitor 24""",Periféricos,1,54664.98,0.1,49198.48,Crédito 1 cuota,V01-López,Local físico
TK-10219,2018-02-05,18:27,2018,2,P014,Cámara IP Seguridad,Seguridad,1,22057.15,0.0,22057.15,Transferencia,V02-García,Local físico
TK-10219,2018-02-05,18:27,2018,2,P002,Smartphone Gama Alta,Smartphones,1,119439.56,0.1,107495.61,Transferencia,V02-García,Local físico
TK-10219,2018-02-05,18:27,2018,2,P010,Teclado Mecánico,Periféricos,1,12420.4,0.15,10557.34,Transferencia,V02-García,Local físico
TK-10220,2018-02-05,11:54,2018,2,P002,Smartphone Gama Alta,Smartphones,1,120915.92,0.05,114870.12,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10221,2018-02-05,14:23,2018,2,P011,"Monitor 24""",Periféricos,1,54195.45,0.15,46066.13,Crédito 3 cuotas,V02-García,Local físico
TK-10222,2018-02-05,14:28,2018,2,P002,Smartphone Gama Alta,Smartphones,1,118442.79,0.0,118442.79,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10223,2018-02-05,12:07,2018,2,P011,"Monitor 24""",Periféricos,2,55478.13,0.0,110956.26,Débito,V01-López,Local físico
TK-10224,2018-02-05,13:45,2018,2,P005,"Tablet 10""",Tablets,2,58424.41,0.0,116848.82,Transferencia,V03-Martínez,Local físico
TK-10225,2018-02-05,10:08,2018,2,P012,Disco SSD 1TB,Almacenamiento,1,17864.93,0.0,17864.93,Crédito 1 cuota,V05-Fernández,Local físico
TK-10225,2018-02-05,10:08,2018,2,P005,"Tablet 10""",Tablets,1,57146.74,0.1,51432.06,Crédito 1 cuota,V05-Fernández,Local físico
TK-10226,2018-02-05,14:42,2018,2,P005,"Tablet 10""",Tablets,2,51913.19,0.1,93443.75,Efectivo,V02-García,Local físico
TK-10227,2018-02-06,20:45,2018,2,P010,Teclado Mecánico,Periféricos,1,12117.69,0.0,12117.69,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10227,2018-02-06,20:45,2018,2,P007,"Smart TV 55""",TV/Audio,1,183783.99,0.0,183783.99,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10228,2018-02-06,16:01,2018,2,P005,"Tablet 10""",Tablets,3,56472.48,0.0,169417.43,Crédito 3 cuotas,V02-García,Local físico
TK-10229,2018-02-06,10:04,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8524.38,0.05,8098.16,Transferencia,V02-García,Local físico
TK-10229,2018-02-06,10:04,2018,2,P001,Smartphone Gama Media,Smartphones,1,45223.01,0.0,45223.01,Transferencia,V02-García,Local físico
TK-10230,2018-02-06,14:41,2018,2,P004,Notebook Ultra,Computación,1,284779.07,0.1,256301.16,Crédito 1 cuota,V01-López,Local físico
TK-10231,2018-02-06,17:40,2018,2,P002,Smartphone Gama Alta,Smartphones,1,121833.76,0.1,109650.39,Crédito 6 cuotas,V03-Martínez,Local físico
TK-10232,2018-02-06,10:33,2018,2,P007,"Smart TV 55""",TV/Audio,1,191922.67,0.0,191922.67,Débito,V01-López,Local físico
TK-10233,2018-02-06,17:57,2018,2,P012,Disco SSD 1TB,Almacenamiento,2,17736.81,0.0,35473.61,Efectivo,V02-García,Local físico
TK-10234,2018-02-07,19:19,2018,2,P004,Notebook Ultra,Computación,1,286974.82,0.0,286974.82,Débito,V04-Rodríguez,Local físico
TK-10235,2018-02-07,11:42,2018,2,P001,Smartphone Gama Media,Smartphones,2,43844.29,0.0,87688.57,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10236,2018-02-07,09:05,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8622.14,0.05,8191.03,Crédito 3 cuotas,V01-López,Local físico
TK-10237,2018-02-07,15:39,2018,2,P004,Notebook Ultra,Computación,1,282802.76,0.15,240382.35,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10238,2018-02-07,16:15,2018,2,P011,"Monitor 24""",Periféricos,1,54554.71,0.0,54554.71,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10239,2018-02-07,16:26,2018,2,P011,"Monitor 24""",Periféricos,1,53385.04,0.05,50715.79,Débito,V03-Martínez,Local físico
TK-10240,2018-02-07,20:55,2018,2,P002,Smartphone Gama Alta,Smartphones,1,123469.86,0.0,123469.86,Crédito 1 cuota,V02-García,Local físico
TK-10240,2018-02-07,20:55,2018,2,P003,"Notebook 15""",Computación,1,185257.21,0.0,185257.21,Crédito 1 cuota,V02-García,Local físico
TK-10241,2018-02-07,16:15,2018,2,P008,Auriculares Bluetooth,Accesorios,2,8302.68,0.0,16605.37,Efectivo,V01-López,Local físico
TK-10241,2018-02-07,16:15,2018,2,P009,Mouse Inalámbrico,Periféricos,2,3080.51,0.1,5544.92,Efectivo,V01-López,Local físico
TK-10241,2018-02-07,16:15,2018,2,P007,"Smart TV 55""",TV/Audio,1,175128.1,0.15,148858.89,Efectivo,V01-López,Local físico
TK-10242,2018-02-08,20:20,2018,2,P006,"Smart TV 43""",TV/Audio,1,110595.75,0.1,99536.18,Débito,V01-López,Local físico
TK-10242,2018-02-08,20:20,2018,2,P013,Router WiFi 6,Redes,1,16189.61,0.0,16189.61,Débito,V01-López,Local físico
TK-10242,2018-02-08,20:20,2018,2,P002,Smartphone Gama Alta,Smartphones,1,119269.75,0.0,119269.75,Débito,V01-López,Local físico
TK-10243,2018-02-08,12:13,2018,2,P012,Disco SSD 1TB,Almacenamiento,1,18025.33,0.1,16222.8,Efectivo,V03-Martínez,Local físico
TK-10244,2018-02-08,19:30,2018,2,P013,Router WiFi 6,Redes,1,15801.97,0.0,15801.97,Efectivo,V02-García,Local físico
TK-10245,2018-02-08,14:48,2018,2,P013,Router WiFi 6,Redes,1,15265.62,0.0,15265.62,Efectivo,V03-Martínez,Local físico
TK-10246,2018-02-08,13:04,2018,2,P009,Mouse Inalámbrico,Periféricos,1,3224.02,0.0,3224.02,Crédito 1 cuota,V02-García,Local físico
TK-10247,2018-02-08,18:07,2018,2,P008,Auriculares Bluetooth,Accesorios,3,8209.36,0.0,24628.09,Débito,V01-López,Local físico
TK-10248,2018-02-08,14:48,2018,2,P006,"Smart TV 43""",TV/Audio,1,110606.82,0.0,110606.82,Crédito 3 cuotas,V01-López,Local físico
TK-10249,2018-02-08,20:21,2018,2,P013,Router WiFi 6,Redes,2,15045.04,0.0,30090.09,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10250,2018-02-08,18:20,2018,2,P006,"Smart TV 43""",TV/Audio,1,110183.89,0.0,110183.89,Transferencia,V01-López,Local físico
TK-10250,2018-02-08,18:20,2018,2,P001,Smartphone Gama Media,Smartphones,1,46477.16,0.0,46477.16,Transferencia,V01-López,Local físico
TK-10251,2018-02-08,20:36,2018,2,P008,Auriculares Bluetooth,Accesorios,1,8350.04,0.15,7097.53,Crédito 6 cuotas,V02-García,Local físico
TK-10252,2018-02-09,18:19,2018,2,P004,Notebook Ultra,Computación,1,271498.32,0.0,271498.32,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-10253,2018-02-09,19:50,2018,2,P007,"Smart TV 55""",TV/Audio,1,175815.55,0.0,175815.55,Crédito 3 cuotas,V05-Fernández,Local físico
TK-10254,2018-02-09,17:40,2018,2,P013,Router WiFi 6,Redes,1,14419.52,0.0,14419.52,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-10255,2018-02-09,18:44,2018,2,P010,Teclado Mecánico,Periféricos,1,11533.77,0.05,10957.08,Efectivo,V01-López,Local físico
