id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro
RES-001236,2018-10-01,2018,10,E-waste,Componentes y productos defectuosos,6.44,0.9,5.54,Municipal
RES-001237,2018-10-01,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.76,0.27,1.49,VerdeLogística
RES-001238,2018-10-01,2018,10,Residuo general,Residuos de oficina y comedor,6.74,0.0,6.74,EcoRetiro SA
RES-001239,2018-10-01,2018,10,Papel y cartón of.,Papel de impresión y documentos,2.6,0.52,2.08,EcoRetiro SA
RES-001240,2018-10-08,2018,10,Embalaje cartón,Cajas y embalajes de productos,33.76,5.33,28.43,Municipal
RES-001241,2018-10-08,2018,10,Plástico,"Film, espumas y plásticos varios",8.51,0.0,8.51,VerdeLogística
RES-001242,2018-10-08,2018,10,E-waste,Componentes y productos defectuosos,5.38,0.87,4.51,VerdeLogística
RES-001243,2018-10-08,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,0.34,1.83,Municipal
RES-001244,2018-10-08,2018,10,Residuo general,Residuos de oficina y comedor,8.19,0.0,8.19,VerdeLogística
RES-001245,2018-10-08,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.04,0.59,2.45,VerdeLogística
RES-001246,2018-10-15,2018,10,Embalaje cartón,Cajas y embalajes de productos,23.71,4.58,19.13,Municipal
RES-001247,2018-10-15,2018,10,Plástico,"Film, espumas y plásticos varios",10.26,0.0,10.26,VerdeLogística
RES-001248,2018-10-15,2018,10,E-waste,Componentes y productos defectuosos,5.35,1.02,4.33,EcoRetiro SA
RES-001249,2018-10-15,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.43,0.36,2.07,Municipal
RES-001250,2018-10-15,2018,10,Residuo general,Residuos de oficina y comedor,5.22,0.0,5.22,Municipal
RES-001251,2018-10-15,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.58,0.7,2.88,Municipal
RES-001252,2018-10-22,2018,10,Embalaje cartón,Cajas y embalajes de productos,28.84,5.14,23.71,Municipal
RES-001253,2018-10-22,2018,10,Plástico,"Film, espumas y plásticos varios",12.0,0.0,12.0,Municipal
RES-001254,2018-10-22,2018,10,E-waste,Componentes y productos defectuosos,7.89,1.58,6.3,EcoRetiro SA
RES-001255,2018-10-22,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,0.42,1.75,Municipal
RES-001256,2018-10-22,2018,10,Residuo general,Residuos de oficina y comedor,7.69,0.0,7.69,EcoRetiro SA
RES-001257,2018-10-22,2018,10,Papel y cartón of.,Papel de impresión y documentos,3.14,0.59,2.55,Municipal
RES-001258,2018-10-29,2018,10,Embalaje cartón,Cajas y embalajes de productos,31.85,5.3,26.55,EcoRetiro SA
RES-001259,2018-10-29,2018,10,Plástico,"Film, espumas y plásticos varios",9.18,0.0,9.18,VerdeLogística
RES-001260,2018-10-29,2018,10,E-waste,Componentes y productos defectuosos,5.5,1.05,4.45,VerdeLogística
RES-001261,2018-10-29,2018,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.07,0.33,1.75,VerdeLogística
RES-001262,2018-10-29,2018,10,Residuo general,Residuos de oficina y comedor,7.58,0.0,7.58,Municipal
RES-001263,2018-10-29,2018,10,Papel y cartón of.,Papel de impresión y documentos,2.95,0.53,2.42,Municipal
RES-001264,2018-11-05,2018,11,Embalaje cartón,Cajas y embalajes de productos,26.74,5.39,21.35,VerdeLogística
RES-001265,2018-11-05,2018,11,Plástico,"Film, espumas y plásticos varios",8.3,0.0,8.3,EcoRetiro SA
RES-001266,2018-11-05,2018,11,E-waste,Componentes y productos defectuosos,7.09,1.09,6.01,EcoRetiro SA
RES-001267,2018-11-05,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.79,0.31,1.47,VerdeLogística
RES-001268,2018-11-05,2018,11,Residuo general,Residuos de oficina y comedor,8.29,0.0,8.29,Municipal
RES-001269,2018-11-05,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.22,0.49,1.73,EcoRetiro SA
RES-001270,2018-11-12,2018,11,Embalaje cartón,Cajas y embalajes de productos,17.35,3.61,13.74,Municipal
RES-001271,2018-11-12,2018,11,Plástico,"Film, espumas y plásticos varios",8.91,0.0,8.91,Municipal
RES-001272,2018-11-12,2018,11,E-waste,Componentes y productos defectuosos,5.58,0.78,4.8,EcoRetiro SA
RES-001273,2018-11-12,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,0.39,1.83,EcoRetiro SA
RES-001274,2018-11-12,2018,11,Residuo general,Residuos de oficina y comedor,8.82,0.0,8.82,EcoRetiro SA
RES-001275,2018-11-12,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.37,0.49,1.89,VerdeLogística
RES-001276,2018-11-19,2018,11,Embalaje cartón,Cajas y embalajes de productos,17.64,3.25,14.38,EcoRetiro SA
RES-001277,2018-11-19,2018,11,Plástico,"Film, espumas y plásticos varios",7.42,0.0,7.42,Municipal
RES-001278,2018-11-19,2018,11,E-waste,Componentes y productos defectuosos,7.12,1.4,5.71,Municipal
RES-001279,2018-11-19,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.48,0.43,2.04,Municipal
RES-001280,2018-11-19,2018,11,Residuo general,Residuos de oficina y comedor,7.15,0.0,7.15,VerdeLogística
RES-001281,2018-11-19,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.98,0.53,2.45,Municipal
RES-001282,2018-11-26,2018,11,Embalaje cartón,Cajas y embalajes de productos,22.35,3.94,18.41,VerdeLogística
RES-001283,2018-11-26,2018,11,Plástico,"Film, espumas y plásticos varios",11.17,0.0,11.17,Municipal
RES-001284,2018-11-26,2018,11,E-waste,Componentes y productos defectuosos,6.3,1.0,5.3,Municipal
RES-001285,2018-11-26,2018,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.21,0.34,1.87,Municipal
RES-001286,2018-11-26,2018,11,Residuo general,Residuos de oficina y comedor,9.18,0.0,9.18,Municipal
RES-001287,2018-11-26,2018,11,Papel y cartón of.,Papel de impresión y documentos,2.57,0.5,2.07,VerdeLogística
RES-001288,2018-12-03,2018,12,Embalaje cartón,Cajas y embalajes de productos,26.02,4.54,21.48,EcoRetiro SA
RES-001289,2018-12-03,2018,12,Plástico,"Film, espumas y plásticos varios",8.95,0.0,8.95,Municipal
RES-001290,2018-12-03,2018,12,E-waste,Componentes y productos defectuosos,5.31,1.0,4.31,EcoRetiro SA
RES-001291,2018-12-03,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.25,0.5,1.76,VerdeLogística
RES-001292,2018-12-03,2018,12,Residuo general,Residuos de oficina y comedor,9.46,0.0,9.46,VerdeLogística
RES-001293,2018-12-03,2018,12,Papel y cartón of.,Papel de impresión y documentos,3.26,0.6,2.66,Municipal
RES-001294,2018-12-10,2018,12,Embalaje cartón,Cajas y embalajes de productos,21.83,4.19,17.65,EcoRetiro SA
RES-001295,2018-12-10,2018,12,Plástico,"Film, espumas y plásticos varios",11.46,0.0,11.46,Municipal
RES-001296,2018-12-10,2018,12,E-waste,Componentes y productos defectuosos,6.45,1.19,5.26,EcoRetiro SA
RES-001297,2018-12-10,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.82,0.33,1.49,Municipal
RES-001298,2018-12-10,2018,12,Residuo general,Residuos de oficina y comedor,8.32,0.0,8.32,VerdeLogística
RES-001299,2018-12-10,2018,12,Papel y cartón of.,Papel de impresión y documentos,3.53,0.65,2.88,VerdeLogística
RES-001300,2018-12-17,2018,12,Embalaje cartón,Cajas y embalajes de productos,27.15,5.41,21.75,VerdeLogística
RES-001301,2018-12-17,2018,12,Plástico,"Film, espumas y plásticos varios",9.09,0.0,9.09,VerdeLogística
RES-001302,2018-12-17,2018,12,E-waste,Componentes y productos defectuosos,5.02,1.06,3.97,EcoRetiro SA
RES-001303,2018-12-17,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.21,0.42,1.79,Municipal
RES-001304,2018-12-17,2018,12,Residuo general,Residuos de oficina y comedor,6.89,0.0,6.89,EcoRetiro SA
RES-001305,2018-12-17,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.08,0.39,1.68,EcoRetiro SA
RES-001306,2018-12-24,2018,12,Embalaje cartón,Cajas y embalajes de productos,25.48,4.9,20.58,Municipal
RES-001307,2018-12-24,2018,12,Plástico,"Film, espumas y plásticos varios",9.5,0.0,9.5,VerdeLogística
RES-001308,2018-12-24,2018,12,E-waste,Componentes y productos defectuosos,5.04,0.93,4.11,EcoRetiro SA
RES-001309,2018-12-24,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.38,0.45,1.93,VerdeLogística
RES-001310,2018-12-24,2018,12,Residuo general,Residuos de oficina y comedor,5.99,0.0,5.99,EcoRetiro SA
RES-001311,2018-12-24,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.92,0.49,2.43,VerdeLogística
RES-001312,2018-12-31,2018,12,Embalaje cartón,Cajas y embalajes de productos,29.43,5.18,24.25,Municipal
RES-001313,2018-12-31,2018,12,Plástico,"Film, espumas y plásticos varios",11.63,0.0,11.63,Municipal
RES-001314,2018-12-31,2018,12,E-waste,Componentes y productos defectuosos,5.68,0.98,4.7,VerdeLogística
RES-001315,2018-12-31,2018,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.3,1.41,Municipal
RES-001316,2018-12-31,2018,12,Residuo general,Residuos de oficina y comedor,7.51,0.0,7.51,EcoRetiro SA
RES-001317,2018-12-31,2018,12,Papel y cartón of.,Papel de impresión y documentos,2.5,0.48,2.02,EcoRetiro SA
RES-001318,2019-01-07,2019,1,Embalaje cartón,Cajas y embalajes de productos,21.56,3.31,18.24,VerdeLogística
RES-001319,2019-01-07,2019,1,Plástico,"Film, espumas y plásticos varios",7.92,0.0,7.92,VerdeLogística
RES-001320,2019-01-07,2019,1,E-waste,Componentes y productos defectuosos,5.31,1.01,4.3,Municipal
RES-001321,2019-01-07,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,0.46,2.14,Municipal
RES-001322,2019-01-07,2019,1,Residuo general,Residuos de oficina y comedor,8.19,0.0,8.19,VerdeLogística
RES-001323,2019-01-07,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.09,0.44,2.65,Municipal
RES-001324,2019-01-14,2019,1,Embalaje cartón,Cajas y embalajes de productos,26.1,4.69,21.41,EcoRetiro SA
RES-001325,2019-01-14,2019,1,Plástico,"Film, espumas y plásticos varios",7.54,0.0,7.54,VerdeLogística
RES-001326,2019-01-14,2019,1,E-waste,Componentes y productos defectuosos,7.17,1.37,5.8,EcoRetiro SA
RES-001327,2019-01-14,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.56,0.3,1.26,Municipal
RES-001328,2019-01-14,2019,1,Residuo general,Residuos de oficina y comedor,11.34,0.0,11.34,EcoRetiro SA
RES-001329,2019-01-14,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.12,0.6,2.52,EcoRetiro SA
RES-001330,2019-01-21,2019,1,Embalaje cartón,Cajas y embalajes de productos,22.6,3.88,18.71,Municipal
RES-001331,2019-01-21,2019,1,Plástico,"Film, espumas y plásticos varios",12.2,0.0,12.2,EcoRetiro SA
RES-001332,2019-01-21,2019,1,E-waste,Componentes y productos defectuosos,6.27,1.25,5.02,EcoRetiro SA
RES-001333,2019-01-21,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.01,0.38,1.63,EcoRetiro SA
RES-001334,2019-01-21,2019,1,Residuo general,Residuos de oficina y comedor,7.71,0.0,7.71,VerdeLogística
RES-001335,2019-01-21,2019,1,Papel y cartón of.,Papel de impresión y documentos,3.41,0.61,2.8,Municipal
RES-001336,2019-01-28,2019,1,Embalaje cartón,Cajas y embalajes de productos,31.29,5.5,25.79,Municipal
RES-001337,2019-01-28,2019,1,Plástico,"Film, espumas y plásticos varios",10.51,0.0,10.51,Municipal
RES-001338,2019-01-28,2019,1,E-waste,Componentes y productos defectuosos,4.18,0.84,3.33,VerdeLogística
RES-001339,2019-01-28,2019,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.29,1.43,Municipal
RES-001340,2019-01-28,2019,1,Residuo general,Residuos de oficina y comedor,6.35,0.0,6.35,EcoRetiro SA
RES-001341,2019-01-28,2019,1,Papel y cartón of.,Papel de impresión y documentos,2.45,0.48,1.97,EcoRetiro SA
RES-001342,2019-02-04,2019,2,Embalaje cartón,Cajas y embalajes de productos,21.77,3.35,18.42,VerdeLogística
RES-001343,2019-02-04,2019,2,Plástico,"Film, espumas y plásticos varios",7.63,0.0,7.63,Municipal
RES-001344,2019-02-04,2019,2,E-waste,Componentes y productos defectuosos,6.67,1.16,5.51,VerdeLogística
RES-001345,2019-02-04,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.06,0.41,1.66,VerdeLogística
RES-001346,2019-02-04,2019,2,Residuo general,Residuos de oficina y comedor,8.49,0.0,8.49,VerdeLogística
RES-001347,2019-02-04,2019,2,Papel y cartón of.,Papel de impresión y documentos,3.21,0.65,2.56,Municipal
RES-001348,2019-02-11,2019,2,Embalaje cartón,Cajas y embalajes de productos,19.93,3.48,16.46,VerdeLogística
RES-001349,2019-02-11,2019,2,Plástico,"Film, espumas y plásticos varios",11.22,0.0,11.22,VerdeLogística
RES-001350,2019-02-11,2019,2,E-waste,Componentes y productos defectuosos,7.3,1.57,5.73,VerdeLogística
RES-001351,2019-02-11,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.31,1.4,Municipal
RES-001352,2019-02-11,2019,2,Residuo general,Residuos de oficina y comedor,8.38,0.0,8.38,VerdeLogística
RES-001353,2019-02-11,2019,2,Papel y cartón of.,Papel de impresión y documentos,3.04,0.59,2.46,VerdeLogística
RES-001354,2019-02-18,2019,2,Embalaje cartón,Cajas y embalajes de productos,33.07,5.42,27.65,EcoRetiro SA
RES-001355,2019-02-18,2019,2,Plástico,"Film, espumas y plásticos varios",8.02,0.0,8.02,Municipal
RES-001356,2019-02-18,2019,2,E-waste,Componentes y productos defectuosos,6.27,1.08,5.19,EcoRetiro SA
RES-001357,2019-02-18,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.29,0.42,1.87,Municipal
RES-001358,2019-02-18,2019,2,Residuo general,Residuos de oficina y comedor,7.58,0.0,7.58,VerdeLogística
RES-001359,2019-02-18,2019,2,Papel y cartón of.,Papel de impresión y documentos,2.8,0.51,2.29,Municipal
RES-001360,2019-02-25,2019,2,Embalaje cartón,Cajas y embalajes de productos,23.25,4.65,18.6,VerdeLogística
RES-001361,2019-02-25,2019,2,Plástico,"Film, espumas y plásticos varios",10.03,0.0,10.03,VerdeLogística
RES-001362,2019-02-25,2019,2,E-waste,Componentes y productos defectuosos,4.63,0.95,3.68,EcoRetiro SA
RES-001363,2019-02-25,2019,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.04,0.44,1.59,VerdeLogística
RES-001364,2019-02-25,2019,2,Residuo general,Residuos de oficina y comedor,7.48,0.0,7.48,EcoRetiro SA
RES-001365,2019-02-25,2019,2,Papel y cartón of.,Papel de impresión y documentos,2.75,0.48,2.27,Municipal
RES-001366,2019-03-04,2019,3,Embalaje cartón,Cajas y embalajes de productos,24.33,4.27,20.06,VerdeLogística
RES-001367,2019-03-04,2019,3,Plástico,"Film, espumas y plásticos varios",8.94,0.0,8.94,EcoRetiro SA
RES-001368,2019-03-04,2019,3,E-waste,Componentes y productos defectuosos,5.33,1.12,4.21,EcoRetiro SA
RES-001369,2019-03-04,2019,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.0,0.44,1.56,VerdeLogística
RES-001370,2019-03-04,2019,3,Residuo general,Residuos de oficina y comedor,9.02,0.0,9.02,Municipal
RES-001371,2019-03-04,2019,3,Papel y cartón of.,Papel de impresión y documentos,3.09,0.59,2.5,VerdeLogística
RES-001372,2019-03-11,2019,3,Embalaje cartón,Cajas y embalajes de productos,22.74,4.53,18.21,Municipal
RES-001373,2019-03-11,2019,3,Plástico,"Film, espumas y plásticos varios",11.85,0.0,11.85,VerdeLogística
RES-001374,2019-03-11,2019,3,E-waste,Componentes y productos defectuosos,6.23,1.06,5.17,EcoRetiro SA
RES-001375,2019-03-11,2019,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.27,0.38,1.89,VerdeLogística
RES-001376,2019-03-11,2019,3,Residuo general,Residuos de oficina y comedor,6.18,0.0,6.18,Municipal
RES-001377,2019-03-11,2019,3,Papel y cartón of.,Papel de impresión y documentos,3.24,0.49,2.75,Municipal
RES-001378,2019-03-18,2019,3,Embalaje cartón,Cajas y embalajes de productos,23.16,4.32,18.84,VerdeLogística
RES-001379,2019-03-18,2019,3,Plástico,"Film, espumas y plásticos varios",12.2,0.0,12.2,VerdeLogística
RES-001380,2019-03-18,2019,3,E-waste,Componentes y productos defectuosos,5.17,0.84,4.33,EcoRetiro SA
RES-001381,2019-03-18,2019,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.33,0.43,1.9,EcoRetiro SA
RES-001382,2019-03-18,2019,3,Residuo general,Residuos de oficina y comedor,7.89,0.0,7.89,VerdeLogística
RES-001383,2019-03-18,2019,3,Papel y cartón of.,Papel de impresión y documentos,2.42,0.48,1.94,VerdeLogística
RES-001384,2019-03-25,2019,3,Embalaje cartón,Cajas y embalajes de productos,16.88,3.1,13.78,Municipal
RES-001385,2019-03-25,2019,3,Plástico,"Film, espumas y plásticos varios",11.7,0.0,11.7,VerdeLogística
RES-001386,2019-03-25,2019,3,E-waste,Componentes y productos defectuosos,5.82,1.02,4.8,Municipal
RES-001387,2019-03-25,2019,3,Pilas y baterías,Pilas agotadas y baterías de litio,1.76,0.3,1.46,Municipal
RES-001388,2019-03-25,2019,3,Residuo general,Residuos de oficina y comedor,10.37,0.0,10.37,EcoRetiro SA
RES-001389,2019-03-25,2019,3,Papel y cartón of.,Papel de impresión y documentos,2.86,0.54,2.32,VerdeLogística
RES-001390,2019-04-01,2019,4,Embalaje cartón,Cajas y embalajes de productos,21.61,3.77,17.84,EcoRetiro SA
RES-001391,2019-04-01,2019,4,Plástico,"Film, espumas y plásticos varios",7.47,0.0,7.47,Municipal
RES-001392,2019-04-01,2019,4,E-waste,Componentes y productos defectuosos,5.68,0.98,4.69,EcoRetiro SA
RES-001393,2019-04-01,2019,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.5,0.41,2.09,EcoRetiro SA
RES-001394,2019-04-01,2019,4,Residuo general,Residuos de oficina y comedor,7.3,0.0,7.3,Municipal
RES-001395,2019-04-01,2019,4,Papel y cartón of.,Papel de impresión y documentos,3.54,0.64,2.91,EcoRetiro SA
RES-001396,2019-04-08,2019,4,Embalaje cartón,Cajas y embalajes de productos,24.09,4.26,19.83,Municipal
RES-001397,2019-04-08,2019,4,Plástico,"Film, espumas y plásticos varios",8.41,0.0,8.41,Municipal
RES-001398,2019-04-08,2019,4,E-waste,Componentes y productos defectuosos,5.35,0.97,4.38,VerdeLogística
RES-001399,2019-04-08,2019,4,Pilas y baterías,Pilas agotadas y baterías de litio,1.72,0.28,1.44,VerdeLogística
RES-001400,2019-04-08,2019,4,Residuo general,Residuos de oficina y comedor,9.22,0.0,9.22,EcoRetiro SA
RES-001401,2019-04-08,2019,4,Papel y cartón of.,Papel de impresión y documentos,3.35,0.62,2.73,EcoRetiro SA
RES-001402,2019-04-15,2019,4,Embalaje cartón,Cajas y embalajes de productos,22.69,4.17,18.51,EcoRetiro SA
RES-001403,2019-04-15,2019,4,Plástico,"Film, espumas y plásticos varios",6.32,0.0,6.32,EcoRetiro SA
RES-001404,2019-04-15,2019,4,E-waste,Componentes y productos defectuosos,4.68,0.9,3.79,Municipal
RES-001405,2019-04-15,2019,4,Pilas y baterías,Pilas agotadas y baterías de litio,1.87,0.33,1.54,VerdeLogística
RES-001406,2019-04-15,2019,4,Residuo general,Residuos de oficina y comedor,8.22,0.0,8.22,VerdeLogística
RES-001407,2019-04-15,2019,4,Papel y cartón of.,Papel de impresión y documentos,2.77,0.47,2.3,VerdeLogística
RES-001408,2019-04-22,2019,4,Embalaje cartón,Cajas y embalajes de productos,23.37,4.27,19.1,EcoRetiro SA
RES-001409,2019-04-22,2019,4,Plástico,"Film, espumas y plásticos varios",7.46,0.0,7.46,EcoRetiro SA
RES-001410,2019-04-22,2019,4,E-waste,Componentes y productos defectuosos,5.98,1.07,4.91,VerdeLogística
RES-001411,2019-04-22,2019,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.11,0.35,1.76,Municipal
RES-001412,2019-04-22,2019,4,Residuo general,Residuos de oficina y comedor,7.74,0.0,7.74,EcoRetiro SA
RES-001413,2019-04-22,2019,4,Papel y cartón of.,Papel de impresión y documentos,3.57,0.69,2.88,EcoRetiro SA
RES-001414,2019-04-29,2019,4,Embalaje cartón,Cajas y embalajes de productos,29.25,4.79,24.46,EcoRetiro SA
RES-001415,2019-04-29,2019,4,Plástico,"Film, espumas y plásticos varios",10.89,0.0,10.89,Municipal
RES-001416,2019-04-29,2019,4,E-waste,Componentes y productos defectuosos,5.18,0.72,4.46,EcoRetiro SA
RES-001417,2019-04-29,2019,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.37,0.46,1.91,VerdeLogística
RES-001418,2019-04-29,2019,4,Residuo general,Residuos de oficina y comedor,9.54,0.0,9.54,VerdeLogística
RES-001419,2019-04-29,2019,4,Papel y cartón of.,Papel de impresión y documentos,2.44,0.45,1.99,EcoRetiro SA
RES-001420,2019-05-06,2019,5,Embalaje cartón,Cajas y embalajes de productos,23.87,4.79,19.08,VerdeLogística
